logFC,ensid
ENSG00000163995,4.62336511406765,ENSG00000163995
ENSG00000165244,-3.83417183227401,ENSG00000165244
ENSG00000169733,1.87665085109766,ENSG00000169733
ENSG00000175318,4.67929174068472,ENSG00000175318
ENSG00000281627,5.89292702420768,ENSG00000281627
ENSG00000183763,-3.19648705702434,ENSG00000183763
ENSG00000113504,2.0299561448775,ENSG00000113504
ENSG00000170340,1.96509244091377,ENSG00000170340
ENSG00000227268,2.81025951441529,ENSG00000227268
ENSG00000168427,3.99854491576346,ENSG00000168427
ENSG00000168394,1.76460527382471,ENSG00000168394
ENSG00000165632,1.9391704465762,ENSG00000165632
ENSG00000161132,5.17307753029863,ENSG00000161132
ENSG00000188916,2.8125542758474,ENSG00000188916
ENSG00000165490,-3.81763750618491,ENSG00000165490
ENSG00000124098,2.1009063806908,ENSG00000124098
ENSG00000116661,2.73361190105324,ENSG00000116661
ENSG00000149547,1.68282721129141,ENSG00000149547
ENSG00000054148,1.75799391465935,ENSG00000054148
ENSG00000136861,-2.00431507668084,ENSG00000136861
ENSG00000136928,4.92324259867651,ENSG00000136928
ENSG00000249666,6.42576336835989,ENSG00000249666
ENSG00000174775,1.88729600928531,ENSG00000174775
ENSG00000184445,-2.49857565867328,ENSG00000184445
ENSG00000123364,4.00390761737008,ENSG00000123364
ENSG00000240386,7.45276886649602,ENSG00000240386
ENSG00000197381,2.09884231160247,ENSG00000197381
ENSG00000094804,-3.33397815482587,ENSG00000094804
ENSG00000108387,5.55564707373187,ENSG00000108387
ENSG00000261786,6.89639326419857,ENSG00000261786
ENSG00000170324,8.47998873302049,ENSG00000170324
ENSG00000196975,1.7320828255115,ENSG00000196975
ENSG00000197562,2.31302174187647,ENSG00000197562
ENSG00000187091,2.27074147779552,ENSG00000187091
ENSG00000198555,2.66610472282514,ENSG00000198555
ENSG00000156509,-6.37758615932146,ENSG00000156509
ENSG00000075702,-3.34948240766524,ENSG00000075702
ENSG00000215182,5.43016363993287,ENSG00000215182
ENSG00000163050,1.71589257178134,ENSG00000163050
ENSG00000111843,1.75555287445312,ENSG00000111843
ENSG00000120645,5.18503837808279,ENSG00000120645
ENSG00000140105,-1.88113854388261,ENSG00000140105
ENSG00000229544,9.80610366471457,ENSG00000229544
ENSG00000138778,-6.46305201990687,ENSG00000138778
ENSG00000102935,3.10742749129318,ENSG00000102935
ENSG00000185038,8.46925874403336,ENSG00000185038
ENSG00000163071,1.8033837473055,ENSG00000163071
ENSG00000237706,8.74954977888899,ENSG00000237706
ENSG00000158445,3.91327062019238,ENSG00000158445
ENSG00000124302,5.40538928431482,ENSG00000124302
ENSG00000134057,-2.99660832932495,ENSG00000134057
ENSG00000100629,-3.98582033676053,ENSG00000100629
ENSG00000177084,-1.9998845972611,ENSG00000177084
ENSG00000169692,1.85229597685989,ENSG00000169692
ENSG00000280799,5.9829588372452,ENSG00000280799
ENSG00000142798,1.87711874284261,ENSG00000142798
ENSG00000177943,2.33293248279279,ENSG00000177943
ENSG00000256980,5.08544235511518,ENSG00000256980
